"","Key","Bioregion","DateTime","Longitude","Latitude","Year","Month","Day","Time","DFO.Region","Station","Project","Twilight","Tow.Depth","Bottom.Depth","Volume.Filtered.m3","Tow.Ratio","Net.Type","Net.Mouth","Mesh.Size","Species.Richness","Diversity.Shannon","Diversity.Simpson","Diversity.Evenness","DayOfYear","Temp.net","Sali.net","Dens.net","MLD","Stratification","Oxyg.surf","Nitr.surf","Phos.surf","Sili.surf","Chla","Chla.micro","Chla.nano","Chla.pico","PAR","ZEU","POC","PIC","NPGO","PDO","ENSO","NPI"
"3248","PBS201018022901","Nearshore",2010-10-19 09:06:00,-127.84,50.486,2010,10,19,0.37986,"Vancouver Island Inlets","IVI09","High Seas","Daylight",150,162,37.76,0.925925925925926,"Bongo VNH",0.58,253,27,2.22732092115171,0.829572338179503,0.675798290906301,292,10.2728109116492,32.1599519877026,1024.57563348673,10,0.000962081271392566,218.335941258224,11.9599389266268,1.41065948126303,31.4842834034654,NA,NA,NA,NA,10.9167156219482,7.2266092300415,NA,NA,1.6059417,-1.06,25.03,1011.56
"3249","PBS201018023501","Nearshore",2010-10-19 12:31:00,-128.09,50.364,2010,10,19,0.52153,"Northern Vancouver Island Shelf","VI19","High Seas","Daylight",64,77,16.48,0.831168831168831,"Bongo VNH",0.58,253,20,1.63914617644321,0.756292633912414,0.547160435835143,292,11.9221929638741,31.8292045717595,1024.03921919923,32.25,4.93506808393787e-05,248.834332550217,9.9317833364874,1.20819629345954,28.5666759534005,1.8565913438797,1.10805802300631,0.355922988854552,0.392610332018841,12.4830541610718,26.1175212860107,1845.45178222656,1.44436689879512e-05,1.6059417,-1.06,25.03,1011.56
"3250","PBS201018024101","Offshore",2010-10-19 15:47:00,-128.3,50.247,2010,10,19,0.65764,"Northern Vancouver Island Shelf","VI21","High Seas","Daylight",148,983,69.89,0.150559511698881,"Bongo VNH",0.58,253,52,2.83894768830317,0.914828238008788,0.718494704579348,292,8.86900736483592,33.0136056934064,1025.44325999974,38,5.05181464536931e-05,250.912409135311,3.17467208891293,0.686138844512909,9.42160758419123,1.30732023715973,0.687941823042828,0.304069959198351,0.31530845491855,12.6466236114502,34.4443359375,405.676055908203,1.43624056363478e-05,1.6059417,-1.06,25.03,1011.56
"3251","PBS201018025001","Nearshore",2010-10-20 10:27:00,-128.86,51.001,2010,10,20,0.43542,"Northern Vancouver Island Shelf","T05B","High Seas","Daylight",48,59,25.87,0.813559322033898,"Bongo VNH",0.58,253,24,1.88942355485106,0.7936892984849,0.594522199972995,293,12.0480716209073,31.9724979201955,1024.12714541419,28,6.89285509064407e-05,250.512253838766,6.24689071897597,0.90119080145174,18.3310398745663,1.3394947052002,0.711763571403593,0.30729805304145,0.320433080755153,12.0728235244751,42.2552757263184,346.387786865234,5.99133927607909e-05,1.6059417,-1.06,25.03,1011.56
"3252","PBS201018025301","Nearshore",2010-10-20 12:06:00,-128.71,51.073,2010,10,20,0.50417,"Northern Vancouver Island Shelf","T04B","High Seas","Daylight",52,65,21.28,0.8,"Bongo VNH",0.58,253,21,1.89943553256237,0.796144123150792,0.623886199368167,293,12.1179112024882,31.8954558540704,1024.05530923402,50.5999984741211,4.50162511337198e-05,255.388793548443,7.57835159274361,1.00361954185428,20.6868521597828,0.802792549133301,0.336078609950067,0.243681984643968,0.223031954539265,11.0838098526001,37.8275985717773,200.837783813477,2.18620134546654e-05,1.6059417,-1.06,25.03,1011.56
"3253","PBS201018025601","DeepShelf",2010-10-20 13:36:00,-128.59,51.136,2010,10,20,0.56667,"Northern Vancouver Island Shelf","T03B","High Seas","Daylight",118,133,51.74,0.887218045112782,"Bongo VNH",0.58,253,32,2.0427798322392,0.783729132903903,0.589421666719896,293,9.9500265214636,32.4953791520657,1024.88195247485,20.75,0.000130442705902934,245.110833885865,10.5482442822912,1.23916269394218,25.5001236642187,0.873678803443909,0.382345484813034,0.253828721024692,0.237504597606183,11.0902652740479,33.976676940918,667.48974609375,1.89541297004325e-05,1.6059417,-1.06,25.03,1011.56
"3254","PBS201018025901","DeepShelf",2010-10-20 15:13:00,-128.47,51.205,2010,10,20,0.63403,"Northern Vancouver Island Shelf","T02B","High Seas","Daylight",148,186,43.39,0.795698924731183,"Bongo VNH",0.58,253,30,2.20239936672805,0.829127823082067,0.647536476007677,293,10.0628293301493,32.4722082185134,1024.84481620938,30.75,4.38211097078336e-05,254.394556163901,8.29492046217394,1.05478610325316,21.9149736254768,0.634815752506256,0.232562214423126,0.215883011830354,0.186370526252776,11.5428981781006,33.9221115112305,568.708435058594,1.4415079022001e-05,1.6059417,-1.06,25.03,1011.56
"3255","PBS201018026201","DeepShelf",2010-10-20 16:45:00,-128.34,51.285,2010,10,20,0.69861,"Northern Vancouver Island Shelf","T01B","High Seas","Daylight",64,74,18.78,0.864864864864865,"Bongo VNH",0.58,253,19,1.56199614530469,0.700188909471443,0.530490241555925,293,11.5217932632112,31.9706115366632,1024.22043826874,27.5,6.49091162417198e-05,252.539226133894,7.98810467859389,0.983151299041382,20.5847311744527,1.38195371627808,0.743384098837628,0.311496929090362,0.327072688350086,10.995023727417,35.5463981628418,1066.3154296875,0.00208163727074862,1.6059417,-1.06,25.03,1011.56
"3256","PBS201018026501","Nearshore",2010-10-21 08:12:00,-127.73,51.286,2010,10,21,0.34236,"Northern Vancouver Island Shelf","IBC07","High Seas","Daylight",85,95,35.05,0.894736842105263,"Bongo VNH",0.58,253,33,2.14785677607266,0.817871892143109,0.614286323800146,294,10.0412172310113,31.4804417129707,1024.09388505775,11.75,0.000388787744133528,245.121624433851,19.0361877509252,1.68869401564424,38.5841009685307,2.63701748847961,1.73480208159148,0.430707218530169,0.471508188357967,11.7303161621094,27.100248336792,170.450225830078,NA,1.6059417,-1.06,25.03,1011.56
"3257","PBS201018027101","DeepShelf",2010-10-21 12:11:00,-127.85,51.038,2010,10,21,0.50833,"Northern Vancouver Island Shelf","QCSD07","High Seas","Daylight",133,143,35.26,0.93006993006993,"Bongo VNH",0.58,253,32,2.17057004672978,0.824942539853407,0.626294128463836,294,9.08182245604005,32.3505327749337,1024.91075452526,11.5,0.00012327131046933,240.170042936006,11.8779123973725,1.32090569272574,28.6708220852913,2.40331864356995,1.54477533070922,0.407360627156412,0.451182685704319,11.9006471633911,31.9602928161621,425.859649658203,1.50688229041407e-05,1.6059417,-1.06,25.03,1011.56
"3258","PBS201018027401","DeepShelf",2010-10-21 13:48:00,-127.75,50.966,2010,10,21,0.57569,"Queen Charlotte Strait","QCST13","High Seas","Daylight",150,218,62.17,0.688073394495413,"Bongo VNH",0.58,253,30,2.26133343610113,0.855618548709663,0.664863923597408,294,8.74125105257295,32.5925113941465,1025.15667559336,14.75,0.000141121141405404,218.665667343582,13.2127350570739,1.40321299430061,30.5224423460213,1.44215989112854,0.788558198293038,0.317348369684291,0.33625332315121,12.0132532119751,25.5793304443359,863.600646972656,1.19977803478832e-05,1.6059417,-1.06,25.03,1011.56
"3259","PBS201018028001","DeepFjord",2010-10-22 15:13:00,-124.81,49.766,2010,10,22,0.63472,"Northern Strait of Georgia","GS21","High Seas","Daylight",148,253,39.22,0.58498023715415,"Bongo VNH",0.58,253,43,2.29599275667856,0.811801711258647,0.61044153090886,295,9.83375577607465,30.1794379877582,1023.12138931528,12.25,0.000182260509928438,185.550862772973,19.0119608771662,2.11584714728049,51.4140644087944,2.65091323852539,1.74614880775889,0.432129103675587,0.47263532709091,16.658805847168,25.0469093322754,430.470367431641,3.6496831853583e-05,1.6059417,-1.06,25.03,1011.56
"3260","PBS201018028401","DeepFjord",2010-10-22 17:01:00,-124.67,49.634,2010,10,22,0.70972,"Northern Strait of Georgia","GS23","High Seas","Daylight",106,118,29.41,0.898305084745763,"Bongo VNH",0.58,253,32,2.34630122894228,0.847670663067134,0.676999429485342,295,10.1487426482585,29.8783496117426,1022.83736526024,15.25,0.000424362165699656,198.201340102867,14.6096787358572,1.73681498016293,45.7701809433661,2.31484889984131,1.47327961365727,0.398779475084039,0.442789811100002,16.4355010986328,28.694637298584,995.72998046875,1.25918732010177e-05,1.6059417,-1.06,25.03,1011.56
"3261","PBS201018028801","DeepFjord",2010-10-22 18:33:00,-124.58,49.549,2010,10,22,0.77292,"Northern Strait of Georgia","GS25","High Seas","Daylight",141,171,41.72,0.824561403508772,"Bongo VNH",0.58,253,36,2.62039540518741,0.902570228645891,0.731235260700577,295,10.0114916069291,30.1791054911353,1023.09201315239,10.75,0.000437169227053596,205.078950434566,15.9361268449353,1.7979219493112,48.2169987721745,1.15199077129364,0.574838078326055,0.287768034357937,0.289384658609648,15.7371063232422,29.9769191741943,242.289321899414,1.19977794383885e-05,1.6059417,-1.06,25.03,1011.56
"3262","PBS201018029201","DeepFjord",2010-10-23 07:14:00,-124.23,49.64,2010,10,23,0.30139,"Northern Strait of Georgia","GS27","High Seas","Daylight",150,336,37.13,0.446428571428571,"Bongo VNH",0.58,253,39,2.41018153572173,0.879098443639052,0.6578793448905,296,9.98628489466943,30.1469056455018,1023.07130906413,11.25,0.000521241874734744,202.28269298679,14.3970080469192,1.59286036324557,45.7436831253974,2.60206654667854,1.70628470154976,0.427148259610283,0.468633585518498,16.0126819610596,NA,1683.87638515896,0.00129239658053848,1.6059417,-1.06,25.03,1011.56
"3263","PBS201018029601","DeepFjord",2010-10-23 09:36:00,-124.03,49.431,2010,10,23,0.4,"Central Strait of Georgia","GS29","High Seas","Daylight",148,385,36.93,0.384415584415584,"Bongo VNH",0.58,253,28,2.35020706932134,0.865272154709907,0.705300968816518,296,10.091326397621,30.2460723106017,1023.13230639887,12,0.00112606439691269,181.693652017352,11.0218856711219,1.6532828263366,43.5772702087252,2.49657869338989,1.62041673204724,0.416553340219806,0.459608621122848,17.0431270599365,24.6988162994385,3474.48120117188,1.55635952978628e-05,1.6059417,-1.06,25.03,1011.56
"3264","PBS201018030001","DeepFjord",2010-10-23 11:08:00,-123.97,49.37,2010,10,23,0.46458,"Central Strait of Georgia","GS31","High Seas","Daylight",150,309,71.76,0.485436893203884,"Bongo VNH",0.58,253,32,2.36949093351075,0.879129976671392,0.683690563841465,296,9.98538315805708,30.3355440345362,1023.21812818753,10.25,0.00112414560148703,178.314453262974,11.2292456210885,1.3168842202584,42.569050087875,1.90835535526276,1.14879930852239,0.360679542033497,0.398876504706874,16.8680000305176,23.4867286682129,3680.34326171875,1.35255013447022e-05,1.6059417,-1.06,25.03,1011.56
"3265","PBS201018030401","DeepFjord",2010-10-23 13:45:00,-123.54,49.309,2010,10,23,0.57361,"Central Strait of Georgia","GS33","High Seas","Daylight",150,169,63.84,0.887573964497041,"Bongo VNH",0.58,253,41,2.32523178561341,0.85088965185238,0.626144247061021,296,10.167876796878,30.2117149273829,1023.09327896405,10.5,0.00138810511468636,197.743835728018,10.9247596847252,1.38856762545369,42.6780331426892,2.26473927497864,1.43290574276951,0.393974543104331,0.4378589891048,15.965723991394,20.5025482177734,1851.39758300781,0.00142340606544167,1.6059417,-1.06,25.03,1011.56
"3266","PBS201018030801","DeepFjord",2010-10-23 15:38:00,-123.81,49.303,2010,10,23,0.65139,"Central Strait of Georgia","GS35","High Seas","Daylight",150,396,35.88,0.378787878787879,"Bongo VNH",0.58,253,34,2.0525494458295,0.816825867945874,0.58205887670913,296,10.0581309593749,30.232152347627,1023.12623650525,10.5,0.000409083996555661,194.901132009453,15.837998678885,1.73707087156897,45.3682042264104,2.82450819015503,1.88829482956789,0.450235898713777,0.485977461873361,16.7885875701904,22.0007362365723,3191.3896484375,1.96837281691842e-05,1.6059417,-1.06,25.03,1011.56
"3267","PBS201018031201","DeepFjord",2010-10-30 11:10:00,-124.25,49.37,2010,10,30,0.46528,"Northern Strait of Georgia","GS37","High Seas","Daylight",145,331,60.29,0.438066465256798,"Bongo VNH",0.58,253,30,2.26670288217286,0.855630455154776,0.666442616472063,303,9.92745403045969,30.1699679542499,1023.09958835781,12.75,0.00028701391303254,206.420236254948,22.994040388407,2.05413426495155,51.2000617054698,1.89073264598846,1.13491206201508,0.359059309459313,0.396761274514071,16.7481250762939,29.8087635040283,568.270568847656,1.19977794383885e-05,1.6059417,-1.06,25.03,1011.56
"3268","PBS201018031901","DeepFjord",2010-10-31 10:11:00,-127.87,51.564,2010,10,31,0.42431,"Northern Vancouver Island Shelf","IBC09","High Seas","Daylight",148,203,40.68,0.729064039408867,"Bongo VNH",0.58,253,42,2.15042539057256,0.804201682716277,0.575338542511471,304,9.49469600935515,31.6728668863265,1024.32489866834,10,0.00176419663259704,232.22191629521,14.3000527109363,1.35850505137407,32.0729749763117,6.70337867736816,5.1469230594403,1.04121735268463,0.51523826524323,9.93048763275146,13.9943523406982,NA,NA,1.6059417,-1.06,25.03,1011.56
"3269","PBS201018032501","DeepFjord",2010-10-31 13:32:00,-127.94,51.789,2010,10,31,0.56458,"BC Inlets","IBC11","High Seas","Daylight",150,331,36.3,0.453172205438066,"Bongo VNH",0.58,253,40,2.50676199162422,0.873501621240644,0.679545651411464,304,9.25051481597321,31.6573089374375,1024.35224766801,10.25,0.00148050591790845,220.371039927834,15.6249010387935,1.41951712089252,35.5389893758586,6.78614664077759,5.2171754165105,1.05750768764312,0.51146353662396,10.331934928894,13.9484014511108,2054.7841796875,NA,1.6059417,-1.06,25.03,1011.56
"3270","PBS201041000101","Nearshore",2010-07-25 21:06:00,-128.55,50.703,2010,7,25,0.87986,"Northern Vancouver Island Shelf","TOW 01","Pelagics Survey (PBS)","Daylight",90,107,62.29,0.841121495327103,"Bongo VNH",0.58,253,24,2.15441436312328,0.848448516704889,0.677903672540186,206,7.41185894351667,33.4167555027878,1025.98947617136,11.75,0.000213752525309895,202.579007397307,NA,NA,NA,4.40214967727661,3.20158728147188,0.647618767039307,0.552943628765425,47.4045791625977,25.6912841796875,413.910461425781,7.30035972082987e-05,1.1456281,-1.05,26.22,1018.84
"3271","PBS201041000201","DeepShelf",2010-07-26 01:57:00,-128.81,50.605,2010,7,26,0.08125,"Northern Vancouver Island Shelf","TOW 02","Pelagics Survey (PBS)","Night",150,624,68.88,0.240384615384615,"Bongo VNH",0.58,253,24,1.72135960010076,0.766679517256455,0.541639535385813,207,7.55174982532266,33.2408217168291,1025.82689014118,14.75,0.000303710438931845,233.595561488362,NA,NA,NA,2.61896276473999,1.72006675877436,0.428865663410091,0.470030342555536,47.0753440856934,30.5189609527588,215.544815063477,0.000122248617117293,1.1456281,-1.05,26.22,1018.84
"3272","PBS201041000301","DeepShelf",2010-07-26 08:03:00,-128.58,50.374,2010,7,26,0.33611,"Northern Vancouver Island Shelf","TOW 03","Pelagics Survey (PBS)","Daylight",106,1200,21.57,0.0883333333333333,"Bongo VNH",0.58,253,42,2.10684021324138,0.792087310328506,0.563677485815081,207,8.43985938045723,32.8250940569676,1025.37007022879,15.5,0.000440642625119897,244.525270080355,NA,NA,NA,2.86382484436035,1.9205836324751,0.454427949692947,0.488813262192305,47.0744438171387,28.7776412963867,274.328002929688,0.000141226526466198,1.1456281,-1.05,26.22,1018.84
"3273","PBS201041000401","DeepShelf",2010-07-27 00:49:00,-127.65,50.143,2010,7,27,0.034722,"Northern Vancouver Island Shelf","TOW 04","Pelagics Survey (PBS)","Night",148,1800,55.7,0.0822222222222222,"Bongo VNH",0.58,253,32,1.77551967862781,0.721077068794859,0.512306687071422,208,9.59881867613643,32.9384223759777,1025.29422107682,11.75,0.000254142057180397,262.583512652135,NA,NA,NA,6.63707542419434,5.09065515764295,1.0282677628304,0.51815250372099,55.015308380127,22.0106182098389,1361.53344726562,0.000182782474439591,1.1456281,-1.05,26.22,1018.84
"3274","PBS201041000501","Nearshore",2010-07-27 07:41:00,-127.65,50.098,2010,7,27,0.32083,"Northern Vancouver Island Shelf","TOW 05","Pelagics Survey (PBS)","Daylight",31,41,9.01,0.75609756097561,"Bongo VNH",0.58,253,30,1.336452757727,0.495394887283091,0.392935959827735,208,9.59881867613643,32.9384223759777,1025.29422107682,11.75,0.000254142057180397,262.583512652135,NA,NA,NA,7.16519546508789,5.53906126151817,1.13385922776564,0.49227497580408,56.1596260070801,20.4135894775391,619.064819335938,0.000260919536231086,1.1456281,-1.05,26.22,1018.84
"3275","PBS201041000601","DeepShelf",2010-07-28 03:54:00,-127.57,49.878,2010,7,28,0.16319,"Northern Vancouver Island Shelf","TOW 06","Pelagics Survey (PBS)","Night",150,1700,45.48,0.0882352941176471,"Bongo VNH",0.58,253,40,2.46827299094127,0.883368771052488,0.669111859480414,209,9.73508897946406,32.7628480748934,1025.13398560172,11.25,0.00041250172917188,229.541436029387,NA,NA,NA,8.31628322601318,6.51779485815881,1.38252407256798,0.415964295286387,56.2807312011719,20.040397644043,749.723937988281,0.000770009413827211,1.1456281,-1.05,26.22,1018.84
"3276","PBS201041000701","Nearshore",2010-07-28 19:41:00,-127.58,50.026,2010,7,28,0.82083,"Northern Vancouver Island Shelf","TOW 07","Pelagics Survey (PBS)","Daylight",35,45,8.34,0.777777777777778,"Bongo VNH",0.58,253,32,2.30848640391109,0.812192111707903,0.666088377376425,209,9.73508897946406,32.7628480748934,1025.13398560172,11.25,0.00041250172917188,229.541436029387,NA,NA,NA,6.37613677978516,4.8692978095592,0.978179973914997,0.528658996310958,56.5021476745605,20.1060676574707,1150.14050292969,0.000277409533737227,1.1456281,-1.05,26.22,1018.84
"3277","PBS201041000801","DeepShelf",2010-07-29 05:39:00,-127.78,49.797,2010,7,29,0.23611,"Northern Vancouver Island Shelf","TOW 08","Pelagics Survey (PBS)","Daylight",150,563,23.07,0.266429840142096,"Bongo VNH",0.58,253,36,2.02164334837146,0.791907133837018,0.564150317911378,210,7.48756584832552,33.3912454309921,1025.95721245676,33.9000015258789,5.03181658928274e-05,260.196452719729,NA,NA,NA,3.24654579162598,2.23643403795269,0.497096585563275,0.513015168110011,55.2029914855957,26.0211982727051,349.597839355469,0.000116492075903807,1.1456281,-1.05,26.22,1018.84
"3278","PBS201041000901","DeepShelf",2010-07-29 19:50:00,-126.65,49.024,2010,7,29,0.82708,"Southern Vancouver Island Shelf (Stations B and D)","TOW 09","Pelagics Survey (PBS)","Daylight",148,163,52.99,0.907975460122699,"Bongo VNH",0.58,253,42,2.18565657164494,0.814355241382002,0.584764517696663,210,7.02642315496299,33.8056557453359,1026.34807951425,10.3500003814697,0.000667595680598864,185.417220329045,NA,NA,NA,7.87379264831543,6.14137105725956,1.28403367172608,0.448387919329785,53.6491432189941,22.5086002349854,370.194610595703,0.000876548408996314,1.1456281,-1.05,26.22,1018.84
"3279","PBS201041001001","DeepShelf",2010-07-29 23:08:00,-126.68,48.88,2010,7,29,0.96389,"Southern Vancouver Island Shelf (Stations B and D)","TOW 10","Pelagics Survey (PBS)","Night",130,1020,59.46,0.127450980392157,"Bongo VNH",0.58,253,47,2.49450246240214,0.837204439431469,0.647897878329184,210,7.25293423549601,33.6544346357861,1026.20059761585,10,0.000511739544235947,228.430973427054,NA,NA,NA,7.20780277252197,5.5752577872654,1.14261835015976,0.489926635096815,53.3423500061035,22.7100028991699,343.230102539062,0.000743891810998321,1.1456281,-1.05,26.22,1018.84
